date,Days,Country/Region,Confirmed,New_Confirmed,Deaths,New_Deaths,Recovered,New_Recovered,Latitude,Longitude,Active_Cases,Area,Population,Population Density,"Confirmed per 500,000 km2",Confirmed per million population,Happiness Index Score,GDP per capita,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,GDP/Capita
03-21-2020,8,Guernsey,0,0,0,0,0,0,49.45,-2.58,0,78,62723,804.1410256,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-22-2020,9,Guernsey,0,0,0,0,0,0,49.45,-2.58,0,78,62723,804.1410256,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,1,Holy See,1,1,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-11-2020,2,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-12-2020,3,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-13-2020,4,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-14-2020,5,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-15-2020,6,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-16-2020,7,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-17-2020,8,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-18-2020,9,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-19-2020,10,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-20-2020,11,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-21-2020,12,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-22-2020,13,Holy See,1,0,0,0,0,0,41.9029,12.4534,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,1,Hong Kong SAR,120,120,3,3,65,65,22.3,114.2,52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,1,Iran (Islamic Republic of),8042,8042,291,291,2731,2731,32,53,5020,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-14-2020,1,Jersey,2,2,0,0,0,0,49.19,-2.11,2,116,104200,898.2758621,17.24137931,19.19385797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-15-2020,2,Jersey,2,0,0,0,0,0,49.19,-2.11,2,116,104200,898.2758621,17.24137931,19.19385797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-16-2020,3,Jersey,2,0,0,0,0,0,49.19,-2.11,2,116,104200,898.2758621,17.24137931,19.19385797,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-17-2020,4,Jersey,0,-2,0,0,0,0,49.19,-2.11,0,116,104200,898.2758621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-18-2020,5,Jersey,0,0,0,0,0,0,49.19,-2.11,0,116,104200,898.2758621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-19-2020,6,Jersey,0,0,0,0,0,0,49.19,-2.11,0,116,104200,898.2758621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-20-2020,7,Jersey,0,0,0,0,0,0,49.19,-2.11,0,116,104200,898.2758621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-21-2020,8,Jersey,0,0,0,0,0,0,49.19,-2.11,0,116,104200,898.2758621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-22-2020,9,Jersey,0,0,0,0,0,0,49.19,-2.11,0,116,104200,898.2758621,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-21-2020,18,Liechtenstein,37,9,0,0,0,0,47.166,9.5554,37,160,38380,239.875,231.25,964.0437728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-22-2020,19,Liechtenstein,37,0,0,0,0,0,47.166,9.5554,37,160,38380,239.875,231.25,964.0437728,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-18-2020,15,Liechtenstein,28,21,0,0,0,0,47.166,9.5554,28,160,38380,239.875,175,729.5466389,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-19-2020,16,Liechtenstein,28,0,0,0,0,0,47.166,9.5554,28,160,38380,239.875,175,729.5466389,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-20-2020,17,Liechtenstein,28,0,0,0,0,0,47.166,9.5554,28,160,38380,239.875,175,729.5466389,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-17-2020,14,Liechtenstein,7,3,0,0,0,0,47.166,9.5554,7,160,38380,239.875,43.75,182.3866597,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-14-2020,11,Liechtenstein,4,3,0,0,0,0,47.166,9.5554,4,160,38380,239.875,25,104.2209484,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-15-2020,12,Liechtenstein,4,0,0,0,0,0,47.166,9.5554,4,160,38380,239.875,25,104.2209484,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-16-2020,13,Liechtenstein,4,0,0,0,0,0,47.166,9.5554,4,160,38380,239.875,25,104.2209484,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-04-2020,1,Liechtenstein,1,1,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-05-2020,2,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-06-2020,3,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-07-2020,4,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-08-2020,5,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-09-2020,6,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,7,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-11-2020,8,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-12-2020,9,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-13-2020,10,Liechtenstein,1,0,0,0,0,0,47.14,9.55,1,160,38380,239.875,6.25,26.0552371,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,1,Macao SAR,10,10,0,0,10,10,22.1667,113.55,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-22-2020,16,Martinique,37,5,1,0,0,0,14.6415,-61.0242,36,1128,371246,329.1187943,32.80141844,99.66437349,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-20-2020,14,Martinique,32,9,1,0,0,0,14.6415,-61.0242,31,1128,371246,329.1187943,28.36879433,86.19621491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-21-2020,15,Martinique,32,0,1,0,0,0,14.6415,-61.0242,31,1128,371246,329.1187943,28.36879433,86.19621491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-19-2020,13,Martinique,23,4,1,0,0,0,14.6415,-61.0242,22,1128,371246,329.1187943,20.39007092,61.95352947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-18-2020,12,Martinique,19,3,1,0,0,0,14.6415,-61.0242,18,1128,371246,329.1187943,16.84397163,51.1790026,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-17-2020,11,Martinique,16,1,1,0,0,0,14.6415,-61.0242,15,1128,371246,329.1187943,14.18439716,43.09810745,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-16-2020,10,Martinique,15,6,1,1,0,0,14.6415,-61.0242,14,1128,371246,329.1187943,13.29787234,40.40447574,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-14-2020,8,Martinique,9,6,0,0,0,0,14.6415,-61.0242,9,1128,371246,329.1187943,7.978723404,24.24268544,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-15-2020,9,Martinique,9,0,0,0,0,0,14.6415,-61.0242,9,1128,371246,329.1187943,7.978723404,24.24268544,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-11-2020,5,Martinique,3,1,0,0,0,0,14.6415,-61.0242,3,1128,371246,329.1187943,2.659574468,8.080895148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-12-2020,6,Martinique,3,0,0,0,0,0,14.6415,-61.0242,3,1128,371246,329.1187943,2.659574468,8.080895148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-13-2020,7,Martinique,3,0,0,0,0,0,14.6415,-61.0242,3,1128,371246,329.1187943,2.659574468,8.080895148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-07-2020,1,Martinique,2,2,0,0,0,0,14.6415,-61.0242,2,1128,371246,329.1187943,1.773049645,5.387263432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-08-2020,2,Martinique,2,0,0,0,0,0,14.6415,-61.0242,2,1128,371246,329.1187943,1.773049645,5.387263432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-09-2020,3,Martinique,2,0,0,0,0,0,14.6415,-61.0242,2,1128,371246,329.1187943,1.773049645,5.387263432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,4,Martinique,2,0,0,0,0,0,14.6415,-61.0242,2,1128,371246,329.1187943,1.773049645,5.387263432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-22-2020,7,Mayotte,11,4,0,0,0,0,-12.8275,45.1662,11,374,256518,685.8770053,29.41176471,42.88198099,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-21-2020,6,Mayotte,7,1,0,0,0,0,-12.8275,45.1662,7,374,256518,685.8770053,18.71657754,27.28853336,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-20-2020,5,Mayotte,6,3,0,0,0,0,-12.8275,45.1662,6,374,256518,685.8770053,16.04278075,23.39017145,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-18-2020,3,Mayotte,3,2,0,0,0,0,-12.8275,45.1662,3,374,256518,685.8770053,8.021390374,11.69508572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-19-2020,4,Mayotte,3,0,0,0,0,0,-12.8275,45.1662,3,374,256518,685.8770053,8.021390374,11.69508572,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-16-2020,1,Mayotte,1,1,0,0,0,0,-12.8275,45.1662,1,374,256518,685.8770053,2.673796791,3.898361908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-17-2020,2,Mayotte,1,0,0,0,0,0,-12.8275,45.1662,1,374,256518,685.8770053,2.673796791,3.898361908,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-22-2020,23,Monaco,23,12,0,0,1,1,43.7384,7.4246,22,2.02,38300,18960.39604,11386.13861,600.5221932,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-20-2020,21,Monaco,11,4,0,0,0,0,43.7384,7.4246,11,2.02,38300,18960.39604,5445.544554,287.2062663,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-21-2020,22,Monaco,11,0,0,0,0,0,43.7384,7.4246,11,2.02,38300,18960.39604,5445.544554,287.2062663,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-16-2020,17,Monaco,7,5,0,0,0,0,43.7384,7.4246,7,2.02,38300,18960.39604,3465.346535,182.767624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-17-2020,18,Monaco,7,0,0,0,0,0,43.7384,7.4246,7,2.02,38300,18960.39604,3465.346535,182.767624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-18-2020,19,Monaco,7,0,0,0,0,0,43.7384,7.4246,7,2.02,38300,18960.39604,3465.346535,182.767624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-19-2020,20,Monaco,7,0,0,0,0,0,43.7384,7.4246,7,2.02,38300,18960.39604,3465.346535,182.767624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-12-2020,13,Monaco,2,1,0,0,0,0,43.7333,7.4167,2,2.02,38300,18960.39604,990.0990099,52.21932115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-13-2020,14,Monaco,2,0,0,0,0,0,43.7333,7.4167,2,2.02,38300,18960.39604,990.0990099,52.21932115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-14-2020,15,Monaco,2,0,0,0,0,0,43.7384,7.4246,2,2.02,38300,18960.39604,990.0990099,52.21932115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-15-2020,16,Monaco,2,0,0,0,0,0,43.7384,7.4246,2,2.02,38300,18960.39604,990.0990099,52.21932115,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-29-2020,1,Monaco,1,1,0,0,0,0,0,0,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-01-2020,2,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-02-2020,3,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-03-2020,4,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-04-2020,5,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-05-2020,6,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-06-2020,7,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-07-2020,8,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-08-2020,9,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-09-2020,10,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,11,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-11-2020,12,Monaco,1,0,0,0,0,0,43.7333,7.4167,1,2.02,38300,18960.39604,495.049505,26.10966057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-28-2020,1,North Ireland,1,1,0,0,0,0,0,0,1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-07-2020,1,Others,61,61,0,0,0,0,0,0,61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-08-2020,2,Others,61,0,0,0,0,0,0,0,61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-09-2020,3,Others,64,3,0,0,0,0,0,0,64,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-10-2020,4,Others,135,71,0,0,0,0,0,0,135,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-11-2020,5,Others,135,0,0,0,0,0,0,0,135,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-12-2020,6,Others,175,40,0,0,0,0,0,0,175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-13-2020,7,Others,175,0,0,0,0,0,0,0,175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-14-2020,8,Others,218,43,0,0,0,0,0,0,218,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-15-2020,9,Others,285,67,0,0,0,0,0,0,285,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-16-2020,10,Others,355,70,0,0,0,0,0,0,355,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-17-2020,11,Others,454,99,0,0,0,0,0,0,454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-18-2020,12,Others,542,88,0,0,0,0,0,0,542,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-19-2020,13,Others,621,79,0,0,1,1,0,0,620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-20-2020,14,Others,634,13,2,2,1,0,0,0,631,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-21-2020,15,Others,634,0,2,0,1,0,0,0,631,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-22-2020,16,Others,634,0,2,0,1,0,0,0,631,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-23-2020,17,Others,691,57,3,1,0,-1,0,0,688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-24-2020,18,Others,691,0,3,0,0,0,0,0,688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-25-2020,19,Others,691,0,3,0,0,0,0,0,688,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-26-2020,20,Others,705,14,4,1,10,10,0,0,691,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-27-2020,21,Others,705,0,4,0,10,0,0,0,691,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-28-2020,22,Others,705,0,6,2,10,0,0,0,689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02-29-2020,23,Others,705,0,6,0,10,0,0,0,689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-01-2020,24,Others,705,0,6,0,10,0,35.4437,139.638,689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-02-2020,25,Others,705,0,6,0,10,0,35.4437,139.638,689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-03-2020,26,Others,706,1,6,0,10,0,35.4437,139.638,690,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-04-2020,27,Others,706,0,6,0,10,0,35.4437,139.638,690,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-05-2020,28,Others,706,0,6,0,10,0,35.4437,139.638,690,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-06-2020,29,Others,696,-10,6,0,40,30,35.4437,139.638,650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-07-2020,30,Others,696,0,6,0,40,0,35.4437,139.638,650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-08-2020,31,Others,696,0,6,0,40,0,35.4437,139.638,650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-09-2020,32,Others,696,0,6,0,40,0,35.4437,139.638,650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,33,Others,696,0,6,0,40,0,35.4437,139.638,650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-10-2020,6,Palestine,25,3,0,0,0,0,31.9522,35.2332,25,6020,4976684,826.6916944,4.15282392,5.023425237,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-07-2020,3,Palestine,22,6,0,0,0,0,31.9522,35.2332,22,6020,4976684,826.6916944,3.65448505,4.420614208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-08-2020,4,Palestine,22,0,0,0,0,0,31.9522,35.2332,22,6020,4976684,826.6916944,3.65448505,4.420614208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-09-2020,5,Palestine,22,0,0,0,0,0,31.9522,35.2332,22,6020,4976684,826.6916944,3.65448505,4.420614208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-06-2020,2,Palestine,16,12,0,0,0,0,31.9522,35.2332,16,6020,4976684,826.6916944,2.657807309,3.214992151,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-05-2020,1,Palestine,4,4,0,0,0,0,31.9522,35.2332,4,6020,4976684,826.6916944,0.664451827,0.803748038,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-11-2020,7,Palestine,0,-25,0,0,0,0,31.9522,35.2332,0,6020,4976684,826.6916944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-12-2020,8,Palestine,0,0,0,0,0,0,31.9522,35.2332,0,6020,4976684,826.6916944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-14-2020,9,Palestine,0,0,0,0,0,0,31.9522,35.2332,0,6020,4976684,826.6916944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-15-2020,10,Palestine,0,0,0,0,0,0,31.9522,35.2332,0,6020,4976684,826.6916944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-16-2020,11,Palestine,0,0,0,0,0,0,31.9522,35.2332,0,6020,4976684,826.6916944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03-17-2020,12,Palestine,0,0,0,0,0,0,31.9522,35.2332,0,6020,4976684,826.6916944,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
